"sample","Temp_C_Avg.1_T0","TIMESTAMP_T0","CO2_calc_T0","delta13C_calc_T0","time_T0","date_T0","doe_T0","sampling_id_T0","event_id_T0","event","crop_T0","fert_T0","addition_T0","dry_weight_g_T0","unique_soil_T0","CO2C_ug_g_T0","Temp_C_Avg.1_T1","TIMESTAMP_T1","CO2_calc_T1","delta13C_calc_T1","time_T1","date_T1","doe_T1","sampling_id_T1","event_id_T1","crop_T1","fert_T1","addition_T1","dry_weight_g_T1","unique_soil_T1","CO2C_ug_g_T1","CO2_flux_ug_g","sample_date","time_dif","CO2_flux_ug_g_d","diff.day","CO2_flux_ug_g_int","cum_CO2_flux_ug_g","atom_percent13C_calc_T1","atom_percent13C_calc_T0","soil_atom_percent13C","soil_Rsample","soil_delta13C","pglu","psoil","CO2_flux_ug_g_d_glu","CO2_flux_ug_g_int_glu","cum_CO2_flux_ug_g_glu","cum_pglu","CO2_flux_ug_g_d_soil","cum_CO2_flux_ug_g_soil","cum_psoil"
31,22.23145,"1/16/21 12:45",439.491085053122,-4.20936124132909,2021-01-16 12:45:00,2021-01-16,4,3,1.5,2,"Corn","112N","Cntrl",10.9210547,11,9.27609044705571,22.08635,"1/17/21 12:51",1330.7826070109,-6.10342920883911,2021-01-17 12:51:00,2021-01-17,5,4,2,"Corn","112N","Cntrl",10.9210547,11,28.1018823536987,18.825791906643,"31 2021-01-16",24.1,18.7476765875283,5,93.7383829376415,93.7383829376415,1.09899409273194,1.10106538478256,1.09797349861834,0.0111016279186453,-7.03666997796715,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,22.28727,"1/16/21 12:47",443.73710571867,76.2414413320169,2021-01-16 12:47:00,2021-01-16,4,3,1.5,2,"Corn","112N","+C",10.9210547,11,9.36393925074136,22.10767,"1/17/21 12:53",1681.47126570448,20461.5509153427,2021-01-17 12:53:00,2021-01-17,5,4,2,"Corn","112N","+C",10.9210547,11,35.5047439202233,26.140804669482,"32 2021-01-16",24.1,26.032336600314,5,130.16168300157,130.16168300157,19.3513641647464,1.18896377167728,25.8573465198684,0.348751296401841,30193.3755267605,25.2957604725675,74.7042395274325,6.58507751182796,32.9253875591398,32.9253875591398,25.2957604725675,19.4472590884861,97.2362954424303,74.7042395274325
33,22.24881,"1/16/21 12:48",443.889942673863,-9.1381857763081,2021-01-16 12:48:00,2021-01-16,4,3,1.5,2,"Corn","112N","+N",10.9210547,11,9.36838406014055,22.13268,"1/17/21 12:53",1198.03973292862,63.4597841969295,2021-01-17 12:53:00,2021-01-17,5,4,2,"Corn","112N","+N",10.9210547,11,25.2948070228978,15.9264229627573,"33 2021-01-16",24.0833333333333,15.8713142327823,5,79.3565711639117,79.3565711639117,1.17500931741878,1.09567519929535,1.22167594742043,0.0123678545788055,106.218489558016,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,22.17936,"1/16/21 12:51",459.620535860806,-8.68053833343874,2021-01-16 12:51:00,2021-01-16,4,3,1.5,2,"Corn","0N","Cntrl",10.33442753,12,10.2534278889317,22.1226,"1/17/21 12:54",1641.70205268247,-8.13391746016379,2021-01-17 12:54:00,2021-01-17,5,4,2,"Corn","0N","Cntrl",10.33442753,12,36.6308902802588,26.3774623913271,"34 2021-01-16",24.05,26.3226235921768,5,131.613117960884,131.613117960884,1.09677351946845,1.09617570941676,1.09700589975452,0.0110917359958043,-7.92143361051834,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,22.17044,"1/16/21 12:53",444.687987163394,155.374186146531,2021-01-16 12:53:00,2021-01-16,4,3,1.5,2,"Corn","0N","+C",10.33442753,12,9.92060531093927,22.11417,"1/17/21 12:55",1695.59362134043,13710.1595061241,2021-01-17 12:55:00,2021-01-17,5,4,2,"Corn","0N","+C",10.33442753,12,37.8344396399443,27.9138343290051,"35 2021-01-16",24.0333333333333,27.8751188861077,5,139.375594430538,139.375594430538,14.1235793330815,1.27526979303767,18.6898817033405,0.229859236400942,19559.3084622901,17.9752712233801,82.0247287766199,5.0106282236175,25.0531411180875,25.0531411180875,17.9752712233801,22.8644906624902,114.322453312451,82.0247287766199
36,22.12774,"1/16/21 12:55",450.206434550318,-10.1916916536878,2021-01-16 12:55:00,2021-01-16,4,3,1.5,2,"Corn","0N","+N",10.33442753,12,10.0451695288065,22.13613,"1/17/21 12:56",1406.53336112279,-1.07814842484433,2021-01-17 12:56:00,2021-01-17,5,4,2,"Corn","0N","+N",10.33442753,12,31.3821916591606,21.337022130354,"36 2021-01-16",24.0166666666667,21.3222150365786,5,106.611075182893,106.611075182893,1.10448938854612,1.09452300414173,1.1091814219667,0.0112162224756129,3.21301535852747,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,22.24997,"1/16/21 13:24",541.644198259315,38.3434187601044,2021-01-16 13:24:00,2021-01-16,4,3,1.5,2,"Mxg","336N","Cntrl",9.271147252,13,13.465822169876,22.12047,"1/17/21 12:58",1802.73056846793,12.6730924273211,2021-01-17 12:58:00,2021-01-17,5,4,2,"Mxg","336N","Cntrl",9.271147252,13,44.8373600139166,31.3715378440406,"37 2021-01-16",23.5666666666667,31.9483836601262,5,159.741918300631,159.741918300631,1.11952366295697,1.14757688285779,1.10748218534899,0.0111988470899759,1.65890807723046,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,22.26381,"1/16/21 13:25",535.732258691905,3402.92194490692,2021-01-16 13:25:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+C",9.271147252,13,13.3182213957253,22.09713,"1/17/21 12:59",2101.23836617075,20702.8934550532,2021-01-17 12:59:00,2021-01-17,5,4,2,"Mxg","336N","+C",9.271147252,13,52.2659517679844,38.947730372259,"38 2021-01-16",23.5666666666667,39.6638838303062,5,198.319419151531,198.319419151531,19.5264848039514,4.69164782165985,24.599274448207,0.326247184867069,28180.5394190737,24.010828727376,75.989171272624,9.52362721312019,47.618136065601,47.618136065601,24.010828727376,30.140256617186,150.70128308593,75.989171272624
39,22.3225,"1/16/21 13:27",473.617054280824,17.0353826901715,2021-01-16 13:27:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+N",9.271147252,13,11.7717082951039,22.02055,"1/17/21 13:00",1541.06472397521,114.455424820977,2021-01-17 13:00:00,2021-01-17,5,4,2,"Mxg","336N","+N",9.271147252,13,38.3422046456484,26.5704963505445,"39 2021-01-16",23.55,27.0782128413192,5,135.391064206596,135.391064206596,1.2306606335908,1.12429201347916,1.27778584913768,0.0129432454501581,157.683197244984,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,22.37292,"1/16/21 13:29",476.70296222845,0.235754870198335,2021-01-16 13:29:00,2021-01-16,4,3,1.5,2,"Mxg","112N","Cntrl",9.689180785,14,11.3352819519601,22.02009,"1/17/21 13:01",1106.96228336418,3.26765074241808,2021-01-17 13:01:00,2021-01-17,5,4,2,"Mxg","112N","Cntrl",9.689180785,14,26.353367714231,15.018085762271,"40 2021-01-16",23.5333333333333,15.3158948283783,5,76.5794741418916,76.5794741418916,1.10924115837921,1.10592608064686,1.11174329755884,0.0112424198244704,5.55618583315254,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,22.23519,"1/16/21 13:31",485.620817977074,1047.34804432769,2021-01-16 13:31:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+C",9.689180785,14,11.5527194006427,21.97178,"1/17/21 13:02",1898.56721750861,22296.8689906407,2021-01-17 13:02:00,2021-01-17,5,4,2,"Mxg","112N","+C",9.689180785,14,45.2064456294097,33.653726228767,"41 2021-01-16",23.5166666666667,34.3454045141208,5,171.727022570604,171.727022570604,20.6642612815127,2.23777396549085,26.9897432223367,0.369670569773889,32064.4588941164,26.4523336959364,73.5476663040636,9.08516101129446,45.4258050564723,45.4258050564723,26.4523336959364,25.2602435028264,126.301217514132,73.5476663040636
42,22.03943,"1/16/21 13:33",469.179484935631,-6.12485764301873,2021-01-16 13:33:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+N",9.689180785,14,11.1689888543545,22.04145,"1/17/21 13:05",1528.0298888496,15.4516254625165,2021-01-17 13:05:00,2021-01-17,5,4,2,"Mxg","112N","+N",9.689180785,14,36.3750602039772,25.2060713496227,"42 2021-01-16",23.5333333333333,25.7059084585387,5,128.529542292694,128.529542292694,1.1225608866666,1.09897065878648,1.13301388382788,0.0114599820257143,25.0156101101349,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,21.99889,"1/16/21 13:35",464.722099155809,-6.05676906123387,2021-01-16 13:35:00,2021-01-16,4,3,1.5,2,"Mxg","336N","Cntrl",11.35112405,15,9.44443552510209,21.96618,"1/17/21 13:08",949.537249370288,237.162817886579,2021-01-17 13:08:00,2021-01-17,5,4,2,"Mxg","336N","Cntrl",11.35112405,15,19.2993561567727,9.85492063167058,"43 2021-01-16",23.55,10.0432312169891,5,50.2161560849456,50.2161560849456,1.36431415456087,1.09904511981689,1.61853398941112,0.0164516148726317,471.48241752294,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,21.89453,"1/16/21 13:37",466.819485986545,125.883038203764,2021-01-16 13:37:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+C",11.35112405,15,9.49041587517032,21.98927,"1/17/21 13:09",1407.99490655489,30275.266781129,2021-01-17 13:09:00,2021-01-17,5,4,2,"Mxg","336N","+C",11.35112405,15,28.615274752308,19.1248588771377,"44 2021-01-16",23.5333333333333,19.504105370452,5,97.5205268522602,97.5205268522602,25.9076424124141,1.2431229419512,38.1470293087927,0.616737221874705,54162.8508961929,37.847826375254,62.152173624746,7.38187993665527,36.9093996832763,36.9093996832763,37.847826375254,12.1222254337968,60.6111271689838,62.152173624746
45,21.84432,"1/16/21 13:39",462.843068569145,-9.51168814994519,2021-01-16 13:39:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+N",11.35112405,15,9.41117708833776,22.0274,"1/17/21 13:09",840.774041882982,23.8351334181519,2021-01-17 13:09:00,2021-01-17,5,4,2,"Mxg","336N","+N",11.35112405,15,17.0851984228699,7.67402133453213,"45 2021-01-16",23.5,7.83729838420303,5,39.1864919210151,39.1864919210151,1.1317237964355,1.09526671140927,1.17643361262569,0.0119043832926879,64.7642096086734,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,21.79204,"1/16/21 13:41",463.829596850269,-9.8878312473828,2021-01-16 13:41:00,2021-01-16,4,3,1.5,2,"Mxg","112N","Cntrl",11.19816387,16,9.56175615729935,22.06299,"1/17/21 13:10",855.96078982174,-2.78919836571567,2021-01-17 13:10:00,2021-01-17,5,4,2,"Mxg","112N","Cntrl",11.19816387,16,17.6292685656014,8.06751240830203,"46 2021-01-16",23.4833333333333,8.24500913268625,5,41.2250456634313,41.2250456634313,1.10261837249464,1.09485533203591,1.11181926319661,0.0112431966582112,5.62566820310817,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,21.85732,"1/16/21 13:43",492.826444109069,57.2343695356592,2021-01-16 13:43:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+C",11.19816387,16,10.1572723501477,22.13157,"1/17/21 13:11",1355.98351462401,35528.5472795535,2021-01-17 13:11:00,2021-01-17,5,4,2,"Mxg","112N","+C",11.19816387,16,27.9211919857723,17.7639196356246,"47 2021-01-16",23.4666666666667,18.1676450818888,5,90.8382254094442,90.8382254094442,28.9974498139164,1.16821125451333,44.909993956382,0.815211272999753,71914.9730329019,44.7551794300116,55.2448205699884,8.13096215460702,40.6548107730351,40.6548107730351,44.7551794300116,10.0366829272818,50.1834146364091,55.2448205699884
48,21.93512,"1/16/21 13:45",466.455218466982,-10.0064159706994,2021-01-16 13:45:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+N",11.19816387,16,9.61122031108347,22.16029,"1/17/21 13:12",811.722226632974,140.729459454627,2021-01-17 13:12:00,2021-01-17,5,4,2,"Mxg","112N","+N",11.19816387,16,16.7126279217729,7.10140761068941,"48 2021-01-16",23.45,7.26796514526848,5,36.3398257263424,36.3398257263424,1.25930891252947,1.09472563784139,1.48205997813028,0.0150435542785535,345.541200017308,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,22.23273,"1/16/21 13:53",473.81820641518,155.688497181054,2021-01-16 13:53:00,2021-01-16,4,3,1.5,2,"Mxg","0N","Cntrl",9.702276927,17,11.2568190022247,22.19804,"1/17/21 13:17",1728.11766616182,31.7622821844221,2021-01-17 13:17:00,2021-01-17,5,4,2,"Mxg","0N","Cntrl",9.702276927,17,41.0608802638645,29.8040612616398,"49 2021-01-16",23.4,30.5682679606562,5,152.841339803281,152.841339803281,1.14038635804983,1.27561229533561,1.08931231525179,0.0110130900992589,-14.9557615395886,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,22.10099,"1/16/21 13:55",469.253050715598,386.711688948707,2021-01-16 13:55:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+C",9.702276927,17,11.1533358778165,22.13424,"1/17/21 13:18",1901.92556661062,12756.3449779475,2021-01-17 13:18:00,2021-01-17,5,4,2,"Mxg","0N","+C",9.702276927,17,45.2004009186296,34.0470650408132,"50 2021-01-16",23.3833333333333,34.9449562785253,5,174.724781392626,174.724781392626,13.3298713172324,1.52671530046821,17.1964179142867,0.207677222182079,17575.2817171345,16.4499221785396,83.5500778214604,5.74841811314208,28.7420905657104,28.7420905657104,16.4499221785396,29.1965381653832,145.982690826916,83.5500778214604
51,21.99001,"1/16/21 13:57",460.108739523115,-4.00798309481865,2021-01-16 13:57:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+N",9.702276927,17,10.9401035737272,22.07413,"1/17/21 13:21",1578.99885090742,0.111761736824256,2021-01-17 13:21:00,2021-01-17,5,4,2,"Mxg","0N","+N",9.702276927,17,37.5334945540178,26.5933909802906,"51 2021-01-16",23.4,27.275272800298,5,136.37636400149,136.37636400149,1.10579050171023,1.10128560036976,1.10764374740163,0.0112004991019974,1.806669051581,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,21.87751,"1/16/21 14:00",460.29323130048,-8.3996428756119,2021-01-16 14:00:00,2021-01-16,4,3,1.5,2,"Mxg","0N","Cntrl",10.78286589,18,9.85145949264844,22.02026,"1/17/21 13:22",1313.41471128301,-5.81048573041931,2021-01-17 13:22:00,2021-01-17,5,4,2,"Mxg","0N","Cntrl",10.78286589,18,28.0968595063643,18.2454000137159,"52 2021-01-16",23.3666666666667,18.7399258343444,5,93.6996291717219,93.6996291717219,1.09931445200678,1.09648291067778,1.10084332036174,0.0111309677182352,-4.412429162439,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,21.84365,"1/16/21 14:01",457.660251910307,115.783074746003,2021-01-16 14:01:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+C",10.78286589,18,9.79623126225257,21.9957,"1/17/21 13:23",1622.16943424407,20714.9707085391,2021-01-17 13:23:00,2021-01-17,5,4,2,"Mxg","0N","+C",10.78286589,18,34.7046968297463,24.9084655674937,"53 2021-01-16",23.3666666666667,25.5835880293801,5,127.917940146901,127.917940146901,19.5352282049124,1.23210865493381,26.7336480130856,0.364883023217265,31636.2461845626,26.1907708875961,73.8092291124039,6.70053892560143,33.5026946280071,33.5026946280071,26.1907708875961,18.8830491037787,94.4152455188936,73.8092291124039
54,21.90435,"1/16/21 14:04",460.689005010062,-7.96656055379963,2021-01-16 14:04:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+N",10.78286589,18,9.85903314709399,21.99434,"1/17/21 13:24",1287.62810073573,4.43614866161113,2021-01-17 13:24:00,2021-01-17,5,4,2,"Mxg","0N","+N",10.78286589,18,27.5476456619512,17.6886125148572,"54 2021-01-16",23.3333333333333,18.1940014438531,5,90.9700072192657,90.9700072192657,1.11051873574402,1.09695654733267,1.11807783994071,0.0113072017161123,11.3504750420241,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,22.1164,"1/16/21 14:06",472.795904061326,-1.34578731516322,2021-01-16 14:06:00,2021-01-16,4,3,1.5,2,"Mxg","336N","Cntrl",9.460169749,19,11.5245360907008,21.99784,"1/17/21 13:25",1567.08392153352,37.451010040968,2021-01-17 13:25:00,2021-01-17,5,4,2,"Mxg","336N","Cntrl",9.460169749,19,38.2134651956962,26.6889291049953,"55 2021-01-16",23.3166666666667,27.4710921452418,5,137.355460726209,137.355460726209,1.14660190178655,1.1041967327586,1.16491286132233,0.0117864302551564,54.2141315668136,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,22.2183,"1/16/21 14:08",483.421027224853,676.727625289692,2021-01-16 14:08:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+C",9.460169749,19,11.779461288215,22.00896,"1/17/21 13:25",1957.08957524807,23417.6233418651,2021-01-17 13:25:00,2021-01-17,5,4,2,"Mxg","336N","+C",9.460169749,19,47.7219858892204,35.9425246010053,"56 2021-01-16",23.2833333333333,37.048844255868,5,185.24422127934,185.24422127934,21.4451795826309,1.84013601229393,27.8703501668946,0.386392422968661,33560.1122482099,27.3517414831265,72.6482585168735,10.1335041033512,50.6675205167559,50.6675205167559,27.3517414831265,26.9153401525168,134.576700762584,72.6482585168735
57,22.30261,"1/16/21 14:10",471.749560545257,-8.28628126441311,2021-01-16 14:10:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+N",9.460169749,19,11.4917838636492,21.95534,"1/17/21 13:26",1478.32582575494,29.8773599496758,2021-01-17 13:26:00,2021-01-17,5,4,2,"Mxg","336N","+N",9.460169749,19,36.0542836793698,24.5624998157205,"57 2021-01-16",23.2666666666667,25.3366760276774,5,126.683380138387,126.683380138387,1.13832670646552,1.0966068880406,1.15784569434407,0.0117140880070621,47.7436211069586,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,22.28132,"1/16/21 14:12",462.056787981317,-8.88031896364538,2021-01-16 14:12:00,2021-01-16,4,3,1.5,2,"Mxg","112N","Cntrl",10.19498156,20,10.4451595999767,21.98431,"1/17/21 13:27",1118.7682993673,39.2844935985532,2021-01-17 13:27:00,2021-01-17,5,4,2,"Mxg","112N","Cntrl",10.19498156,20,25.3160947466123,14.8709351466356,"58 2021-01-16",23.25,15.3506427320109,5,76.7532136600547,76.7532136600547,1.14860501216908,1.09595721820936,1.18558416681359,0.0119980891129796,73.1455428726926,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,22.13252,"1/16/21 14:14",465.139127626911,58.0114460712471,2021-01-16 14:14:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+C",10.19498156,20,10.5201370098226,22.04204,"1/17/21 13:28",1420.9193135626,18440.8512637896,2021-01-17 13:28:00,2021-01-17,5,4,2,"Mxg","112N","+C",10.19498156,20,32.1470433215721,21.6269063117495,"59 2021-01-16",23.2333333333333,22.3405631914772,5,111.702815957386,111.702815957386,17.8546627598701,1.16905986195273,25.9711647711734,0.350824981791154,30378.852248254,25.4120087285923,74.5879912714077,5.67718586823487,28.3859293411743,28.3859293411743,25.4120087285923,16.6633773232424,83.3168866162119,74.5879912714077
60,22.01116,"1/16/21 14:16",462.247522148463,-9.90660936816234,2021-01-16 14:16:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+N",10.19498156,20,10.4590356621997,22.11155,"1/17/21 13:29",975.081007094551,13.9704290313216,2021-01-17 13:29:00,2021-01-17,5,4,2,"Mxg","112N","+N",10.19498156,20,22.0551523649064,11.5961167027066,"60 2021-01-16",23.2166666666667,11.9873711786773,5,59.9368558933866,59.9368558933866,1.12094180913841,1.0948347947315,1.14448884662654,0.0115773904082179,35.5169725515336,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,21.89679,"1/16/21 14:38",476.608651513842,10.0061851712172,2021-01-16 14:38:00,2021-01-16,4,3,1.5,2,"Mxg","0N","Cntrl",9.794144696,21,11.2296757548528,22.27562,"1/17/21 13:31",1655.87256828205,9.91725040917246,2021-01-17 13:31:00,2021-01-17,5,4,2,"Mxg","0N","Cntrl",9.794144696,21,38.9650237316772,27.7353479768244,"61 2021-01-16",22.8833333333333,29.0887844767859,5,145.44392238393,145.44392238393,1.11651105855832,1.1166082822573,1.11647169396783,0.011290775249367,9.88124194941187,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,21.86984,"1/16/21 14:39",462.664621775739,401.459683048137,2021-01-16 14:39:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+C",9.794144696,21,10.9021275292352,22.30956,"1/17/21 13:32",1879.77128428007,23925.644890855,2021-01-17 13:32:00,2021-01-17,5,4,2,"Mxg","0N","+C",9.794144696,21,44.2285960131598,33.3264684839245,"62 2021-01-16",22.8833333333333,34.9527418913702,5,174.763709456851,174.763709456851,21.7941172504448,1.54270177687046,28.4189870366609,0.39701850896153,34510.5416635985,27.9120916780197,72.0879083219803,9.75604136070086,48.7802068035043,48.7802068035043,27.9120916780197,25.1967005306694,125.983502653347,72.0879083219803
63,21.84337,"1/16/21 14:42",481.188312863381,-10.1480483299192,2021-01-16 14:42:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+N",9.794144696,21,11.3396331409376,22.33561,"1/17/21 13:32",1613.29085336726,51.1436698632841,2021-01-17 13:32:00,2021-01-17,5,4,2,"Mxg","0N","+N",9.794144696,21,37.9553084315451,26.6156752906075,"63 2021-01-16",22.8333333333333,27.9756003054561,5,139.87800152728,139.87800152728,1.16155939324571,1.09457073637442,1.190099972631,0.0120443394062878,77.2823096238762,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,21.87716,"1/16/21 14:43",457.880433592154,-9.28429853365243,2021-01-16 14:43:00,2021-01-16,4,3,1.5,2,"Mxg","336N","Cntrl",10.12950002,22,10.4319328331462,22.37508,"1/17/21 13:34",1048.76158835532,-6.76878201959108,2021-01-17 13:34:00,2021-01-17,5,4,2,"Mxg","336N","Cntrl",10.12950002,22,23.8537753302974,13.4218424971512,"64 2021-01-16",22.85,14.0973400407715,5,70.4867002038577,70.4867002038577,1.09826646362153,1.09551540073578,1.10040468743469,0.0111264832172157,-4.81353655843508,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,21.99953,"1/16/21 14:45",457.452410863508,75.3606453661293,2021-01-16 14:45:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+C",10.12950002,22,10.4178600794147,21.97137,"1/17/21 13:43",1440.35915011219,23414.2384518613,2021-01-17 13:43:00,2021-01-17,5,4,2,"Mxg","336N","+C",10.12950002,22,32.8053618914911,22.3875018120764,"65 2021-01-16",22.9666666666667,23.3947769298911,5,116.973884649456,116.973884649456,21.4428442077283,1.18800228359083,30.8682866205348,0.446514126607831,38937.5800835246,30.4136834863872,69.5863165136128,7.11521340780341,35.576067039017,35.576067039017,30.4136834863872,16.2795635220877,81.3978176104386,69.5863165136128
66,22.15974,"1/16/21 14:46",456.261379663301,-6.06064556823971,2021-01-16 14:46:00,2021-01-16,4,3,1.5,2,"Mxg","336N","+N",10.12950002,22,10.3850988229735,22.24947,"1/17/21 13:37",977.841826642918,86.6167007079286,2021-01-17 13:37:00,2021-01-17,5,4,2,"Mxg","336N","+N",10.12950002,22,22.2501833294361,11.8650845064626,"66 2021-01-16",22.85,12.4622331796544,5,62.311165898272,62.311165898272,1.20028812866486,1.09904088050842,1.28890634938516,0.0130573606442576,167.890006910155,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,22.26424,"1/16/21 14:48",478.156021828778,-1.40182065869621,2021-01-16 14:48:00,2021-01-16,4,3,1.5,2,"Mxg","0N","Cntrl",9.497756921,23,11.6032555780545,22.19469,"1/17/21 13:37",1563.99893793139,56.3788963890057,2021-01-17 13:37:00,2021-01-17,5,4,2,"Mxg","0N","Cntrl",9.497756921,23,37.961987463462,26.3587318854075,"67 2021-01-16",22.8166666666667,27.7257661906405,5,138.628830953202,138.628830953202,1.16727701710033,1.10413546161469,1.1950722695078,0.012095269911715,81.8376887664025,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,22.33557,"1/16/21 14:50",487.32091703104,889.494243649499,2021-01-16 14:50:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+C",9.497756921,23,11.822802383327,22.1396,"1/17/21 13:38",1802.26742278605,20227.3527853785,2021-01-17 13:38:00,2021-01-17,5,4,2,"Mxg","0N","+C",9.497756921,23,43.7534935774587,31.9306911941317,"68 2021-01-16",22.8,33.6112538885597,5,168.056269442799,168.056269442799,19.1806973808992,2.06880745893264,25.5166232687119,0.342581450902363,29641.5258000557,24.9477628247399,75.0522371752601,8.38525590253905,41.9262795126953,41.9262795126953,24.9477628247399,25.2259979860207,126.129989930103,75.0522371752601
69,22.33572,"1/16/21 14:52",524.775173755947,-8.05540698856011,2021-01-16 14:52:00,2021-01-16,4,3,1.5,2,"Mxg","0N","+N",9.497756921,23,12.7314666959959,22.0645,"1/17/21 13:39",1724.43315669471,10.5190973545215,2021-01-17 13:39:00,2021-01-17,5,4,2,"Mxg","0N","+N",9.497756921,23,41.8745675082226,29.1431008122267,"69 2021-01-16",22.7833333333333,30.6993892974444,5,153.496946487222,153.496946487222,1.11716899537742,1.09685938158413,1.12604146139549,0.0113886555978826,18.635957700831,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,22.24131,"1/16/21 14:54",489.161071609478,-6.25624784144585,2021-01-16 14:54:00,2021-01-16,4,3,1.5,2,"Mxg","112N","Cntrl",9.390268296,24,12.007120717942,22.01279,"1/17/21 13:40",1567.24550328273,28.1826021474669,2021-01-17 13:40:00,2021-01-17,5,4,2,"Mxg","112N","Cntrl",9.390268296,24,38.4999468272586,26.4928261093166,"70 2021-01-16",22.7666666666667,27.9280158106998,5,139.640079053499,139.640079053499,1.13647477398726,1.09882697138862,1.15353757086298,0.0116699934677982,43.7996715471101,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,22.09849,"1/16/21 14:55",469.113134336851,473.600908155486,2021-01-16 14:55:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+C",9.390268296,24,11.520587094759,22.01194,"1/17/21 13:41",1895.57020268099,22825.984283462,2021-01-17 13:41:00,2021-01-17,5,4,2,"Mxg","112N","+C",9.390268296,24,46.5654946987,35.044907603941,"71 2021-01-16",22.7666666666667,36.9433872252379,5,184.71693612619,184.71693612619,21.0348635141659,1.62082642142578,27.4169920595024,0.377732927271055,32785.5806437265,26.8887042396727,73.1112957603273,9.93359812711127,49.6679906355564,49.6679906355564,26.8887042396728,27.0097890981267,135.048945490633,73.1112957603272
72,22.04474,"1/16/21 14:57",460.102301413834,-10.9414875359386,2021-01-16 14:57:00,2021-01-16,4,3,1.5,2,"Mxg","112N","+N",9.390268296,24,11.3013544215631,21.96878,"1/17/21 13:42",1410.43758897817,14.0457703594619,2021-01-17 13:42:00,2021-01-17,5,4,2,"Mxg","112N","+N",9.390268296,24,34.6530711957005,23.3517167741375,"72 2021-01-16",22.75,24.6347781353538,5,123.173890676769,123.173890676769,1.12102416509377,1.09370295327397,1.13424660612406,0.0114725935643789,26.1436244446869,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22.1437,"1/21/21 16:00",459.918437712962,-9.87549285856615,2021-01-21 16:00:00,2021-01-21,9,5,2.5,3,"Corn","0N","Cntrl",9.63592361,1,11.0051507388424,21.93387,"1/22/21 20:46",1758.81609433978,-6.80868057976636,2021-01-22 20:46:00,2021-01-22,10,6,3,"Corn","0N","Cntrl",9.63592361,1,42.115728480557,31.1105777417146,"1 2021-01-21",28.7666666666667,25.9555225655093,5,129.777612827546,268.187408825331,1.09822283025924,1.09486882631272,1.09940928585375,0.0111163065651588,-5.72376723712453,NA,NA,NA,NA,NA,NA,NA,NA,NA
