Sample.Name,F1R2_log,F1R2_ave,log_012,ave_012,log_025,ave_025,log_039,ave_039,log_sum,sum_012025039,BM005,BM009,BM012,BM16S,BM016,BM025,BM039,ave_sum,norB.001,norB.006,cnorB,norb_sum,log_norB.001,log_norB.006,log_cnorB,log_norb_sum,sample,timepoint,initial_name,Day,k_cl_weight,k_cl_volume_l,moisture_percent,dry_soil,nh4n_mgl_1,no3n_mgl_1,nh4n_mg_kg_1,no3n_mg_kg_1,nh4n_mgl_2,no3n_mgl_2,nh4n_mg_kg_2,no3n_mg_kg_2,Crop,Treatment,Addition,net_n_min,delta,net_min_rate_rel,net_min_rate_abs,net_nitr_rate_rel,net_nitr_rate_abs,cum_no3,cum_nh4,N2ON_flux_ug_g_d,cum_N2O_flux_ug_g
63b,6.872966252,7460000,8.451731427,2.83e+08,7.519749752,33100000,8.008459533,1.02e+08,8.621202431,4.18e+08,0,0,26600000,471687894.2,11143029.97,0,0,418100000,6.62e+08,7.52e+08,7.02e+08,1.414e+09,20.3107761139013,20.4382468819141,20.3694439619901,21.0696884044208,63,b,63b,4,38.188,0.0353592592592593,51.65241239,3.746938039775,0.420361461448446,3.78805671999726,3.96688435735363,35.7472897147788,0.362131224,4.131031013,3.41737485364391,38.9838836527649,Miscanthus,0N,Nitrogen,39.7141740721325,4,-3.4688715865623,-3.4688715865623,-1.40353037470943,-1.40353037470943,77.1087009283954,16.1951335621188,0.001618993,0.025823449
64b,7.200283664,15900000,8.600410899,3.98e+08,7.821483346,66300000,8.152546167,1.42e+08,8.78309118,6.07e+08,14100000,16200000,18900000,406141874.2,0,0,0,606300000,1.2e+09,5.47e+08,6.5e+08,1.747e+09,20.9055873937404,20.1199593603863,20.292482920854,21.2811658680983,64,b,64b,4,38.154,0.0353277777777778,52.29109668,3.7255882602588,0.261864516967885,4.88903786138765,2.4831223466127,46.3601533633367,0.070851761,5.228108579,0.671849676592643,49.5753811679059,Miscanthus,336N,Control,48.8432757099494,4,-3.66251924937963,-3.66251924937963,-2.43272977546747,-2.43272977546747,102.451225828543,9.88540258887405,0.032007493,0.062131036
65b,7.202113592,15900000,8.584902784,3.85e+08,7.882434569,76300000,8.144474264,1.39e+08,8.77833781,6e+08,9570000,17800000,0,366234763.7,0,0,7592812.38,600300000,1.14e+09,5.68e+08,5.78e+08,1.708e+09,20.8542940993528,20.1576319766854,20.1750844266367,21.2585889323128,65,b,65b,4,38.26,0.0354259259259259,52.29109668,3.821483155932,0.323885060460278,2.28937737048661,3.00248037010686,21.222993752427,-0.007872418,2.529103593,-0.0729789156581824,23.4453045816867,Miscanthus,336N,Carbon,24.2254741225338,4,-6.83642418816469,-6.83642418816469,-6.36944345749462,-6.36944345749462,67.9237613348324,7.87288366289401,0.044307329,0.056907221
66b,7.235484693,17200000,8.528715511,3.38e+08,7.892082009,7.8e+07,8.064611141,1.16e+08,8.725815382,5.32e+08,0,2.7e+07,0,364655982,9948299.49,14906282.41,0,5.32e+08,9.64e+08,4.51e+08,5.26e+08,1.415e+09,20.6866018525748,19.926977897467,20.080811770702,21.0703953680416,66,b,66b,4,37.16,0.0344074074074074,52.29109668,3.8544022992228,0.268755688467039,12.3084906819336,2.39912332659419,109.875207771893,0.118086269,11.47077119,1.05413032975903,102.397068850614,Miscanthus,336N,Nitrogen,112.274331098487,4,2.78541925847182,2.78541925847182,5.38756748420843,5.38756748420843,198.200145606952,15.2068395561348,0.005616962,0.007352708
67b,6.745044164,5560000,8.751856625,5.65e+08,7.296111785,19800000,8.30729999,2.03e+08,8.896213981,7.87e+08,0,0,12600000,514161545.9,0,0,0,787800000,6.34e+08,8.13e+08,8.13e+08,1.447e+09,20.2675595124015,20.5162416675121,20.5162416675121,21.0927582845958,67,b,67b,4,38.327,0.035487962962963,53.49931923,3.3271237090935,0.475490833441685,0.242583635955896,5.07170834684846,2.58745987253034,0.157448358,0.072814883,1.67938495404059,0.776662395808699,Miscanthus,0N,Control,7.65916821937879,4,-1.20831102643869,-1.20831102643869,-0.198183606355666,-0.198183606355666,5.96765417048334,14.183926374029,0.001947748,0.003554135
68b,6.714234133,5180000,8.758206388,5.73e+08,7.282809291,19200000,8.297312182,1.98e+08,8.897924815,7.91e+08,9960000,0,14900000,599601018.9,0,0,8666802.05,790200000,8.36e+08,8.55e+08,7.53e+08,1.691e+09,20.544139171049,20.566612026901,20.4395757857642,21.2485859068629,68,b,68b,4,38.329,0.0354898148148148,53.49931923,3.4122199549026,0.475490833441685,0.216400595595962,4.94548471318257,2.25073915662496,0.409365732,0.038834604,4.25773080640278,0.403910920920104,Miscanthus,0N,Carbon,7.19622386980753,4,-1.70738652029936,-1.70738652029936,-0.338994837393461,-0.338994837393461,5.85745766282375,15.3645361579887,0.001513483,5.52e-05
69b,6.671291299,4690000,8.75574092,5.7e+08,7.284939034,19300000,8.307284733,2.03e+08,8.898724106,7.92e+08,1e+07,0,0,548994027.4,0,14484250.08,0,792300000,7.02e+08,8.37e+08,7.65e+08,1.539e+09,20.3694439619901,20.5453346284537,20.4553863917908,21.1543986918032,69,b,69b,4,38.225,0.0353935185185185,53.49931923,3.3931546757869,0.523729033935769,2.18111091295305,5.46294378902508,22.7508607371823,0.259789791,2.407745455,2.70983072015371,25.1148537252162,Miscanthus,0N,Nitrogen,28.2138045262073,4,-0.507663851335577,-0.507663851335577,1.44851288458543,1.44851288458543,39.7076699360228,18.7505945217342,0.002135004,0.000457154
70b,7.36662303,23300000,8.872465629,7.46e+08,7.926963289,84500000,8.4258612,2.67e+08,9.040068936,1.1e+09,15100000,30900000,28700000,536720216.9,14144979.51,23334047.73,8040222.093,1097500000,1.12e+09,9.8e+08,9.66e+08,2.1e+09,20.8365945222534,20.7030631296289,20.6886743921768,21.4652031816758,70,b,70b,4,38.225,0.0353935185185185,52.08002904,3.3596691640056,0.516837862436614,3.82124763080549,5.44479517543095,40.2561657658902,0.157448358,4.165011292,1.65869051461581,43.8776549407277,Miscanthus,112N,Control,45.7009609413211,4,1.18000792687349,1.18000792687349,2.02996224123379,2.02996224123379,72.3924825668452,14.2894076083031,0.002087685,0.014831992
71b,7.274523652,18800000,8.7724731,5.92e+08,7.867855686,73800000,8.305180023,2.02e+08,8.938466,8.68e+08,0,0,18800000,623422871.3,12275642.94,14084591.13,10926723.83,867800000,1.23e+09,9.13e+08,7.86e+08,2.143e+09,20.9302800063307,20.6322464385592,20.4824673503935,21.4854725534379,71,b,71b,4,38.06,0.0352407407407407,52.08002904,3.4004011393216,0.447926147445066,1.75966506645676,4.64217266915151,18.2366426362017,0.37787606,1.927167229,3.91619450676026,19.9725849682518,Miscanthus,112N,Carbon,22.8788153053532,4,-3.65731520452146,-3.65731520452146,-2.2880172786531,-2.2880172786531,45.6253543870157,14.7615370417765,0.002829211,0.001337556
72b,7.326585136,21200000,8.726643998,5.33e+08,7.878943663,75700000,8.238064268,1.73e+08,8.892972657,7.82e+08,11200000,22300000,20800000,574679346.2,0,0,0,781700000,1.11e+09,8.58e+08,7.95e+08,1.968e+09,20.8276258522707,20.5701146574522,20.4938526726186,21.4002836355765,72,b,72b,4,38.281,0.0354453703703704,52.08002904,3.4027971378696,0.310102717461969,6.2625929725579,3.23019716661082,65.2345462856975,0.22830012,6.519359166,2.37809718920426,67.9091614497515,Miscanthus,112N,Nitrogen,68.4647434523084,4,-2.24770930009831,-2.24770930009831,-0.496405094602036,-0.496405094602036,132.454712949803,13.4656111552067,0.003424105,0.003701302
37d,7.474849639,29800000,9.187943948,1.54e+09,8.064959857,1.16e+08,8.935433245,8.62e+08,9.401312416,2.52e+09,9858708.096,0,40752114.16,5606003857,12699558.13,22797238.51,44155731.04,2.518e+09,1.78e+09,6.4e+09,1.36e+09,8.18e+09,21.2998792012504,22.579563827312,21.0307505366944,22.8249579875611,37,d,37d,30,40.367,0.0373768518518519,54.70784056,3.07986684192,-0.018734522,8.3792992778004,-0.22735965197532,101.690054734129,-0.018734522,8.289766443,-0.22735965197532,100.603496232099,Miscanthus,336N,Control,101.462695082154,15,3.89328918847999,1.28100006395655,4.17529082464472,2.00707833910913,280.433532805558,18.1647384515304,-0.002361519,-0.009610432
38d,7.134184637,13600000,8.795449116,6.24e+08,7.859036895,72300000,8.559240143,3.62e+08,9.024939702,1.06e+09,0,0,12215409.58,4136663060,0,0,0,1058300000,9.68e+08,4.79e+09,8.12e+08,5.758e+09,20.6907426452408,22.2897962483692,20.515010898126,22.4738560291364,38,d,38d,30,40.551,0.0375472222222222,54.70784056,3.40823499786,0.009367261,7.07368125159882,0.103195533935129,77.9280425351286,0.009367261,7.055011367,0.103195533935129,77.7223635528004,Miscanthus,336N,Carbon,78.0312380690637,15,3.12421122726833,0.768482335753647,3.3120924934884,1.47657366793136,204.52740857984,23.4688589741467,-0.00246661,0.003357979
39d,7.432730949,27100000,9.150466507,1.41e+09,8.066928986,1.17e+08,8.865404207,7.34e+08,9.354919478,2.26e+09,11228293.85,14250813.33,28944023.09,4758695030,0,18881937.82,48248950.91,2.261e+09,1.59e+09,5.42e+09,1.23e+09,7.01e+09,21.1869998531786,22.413361652398,20.9302800063307,22.6706035379929,39,d,39d,30,40.644,0.0376333333333333,54.70784056,3.44220411744,0.065570827,12.7741280276358,0.716880436267837,139.658486744307,0.065570827,12.10162444,0.716880436267837,132.306060560998,Miscanthus,336N,Nitrogen,140.375367180575,15,5.25404946761628,1.67488407084786,5.279263341134,2.0935418315353,381.944779089989,12.9380337773726,-0.002434358,-0.013113788
40d,7.361732897,2.3e+07,9.129298175,1.35e+09,7.861713089,72700000,8.861921133,7.28e+08,9.331864868,2.15e+09,9006887.991,15460746.16,19466199.82,3679725407,0,0,25128695.46,2150700000,1.56e+09,5.28e+09,1.15e+09,6.84e+09,21.1679516582079,22.3871919346646,20.8630277793216,22.6460535685809,40,d,40d,30,40.699,0.0376842592592593,48.8302975,3.5061480153,0,7.48051433033445,0,80.4009528938291,0,7.43414778,0,79.902602825282,Miscanthus,112N,Control,80.4009528938291,15,2.97661639354643,2.06715791179053,2.99665051193236,2.53264039774928,158.263495036263,7.28274906517019,-0.00194037,-0.034544743
41d,7.428401665,26800000,9.278525325,1.9e+09,7.939124993,86900000,9.022257995,1.05e+09,9.482660615,3.04e+09,9707807.297,8160585.234,45379310.86,5609803832,18524616.04,13102741.87,61713256.43,3036900000,2.16e+09,7.84e+09,1.79e+09,1e+10,21.4933740586425,22.7825046713087,21.3054814567991,23.0258509299405,41,d,41d,30,40.771,0.0377509259259259,48.8302975,3.2707673838,-0.009367261,5.4597785705837,-0.108116149711929,63.0163115270524,-0.009367261,5.599947294,-0.108116149711929,64.6341273096816,Miscanthus,112N,Carbon,62.9081953773405,15,2.63506662686107,-2.68661410029656,2.63650506981088,-1.80938232297795,195.775406983592,17.0093803974113,0.00315023,0.150017968
42d,7.488959595,30800000,9.217506524,1.65e+09,8.034718547,1.08e+08,8.986164564,9.69e+08,9.435693592,2.73e+09,13580491.27,18937479.25,39839582.26,4984112404,14837149.83,13053099.74,36306654.93,2.727e+09,1.95e+09,7.12e+09,1.52e+09,9.07e+09,21.3910952095221,22.6861735623703,21.1419761718046,22.9282381010735,42,d,42d,30,40.818,0.0377944444444444,48.8302975,3.299934114225,-0.028101783,10.9197284349391,-0.32185226723315,125.064639291943,-0.028101783,10.80026432,-0.32185226723315,123.696405957917,Miscanthus,112N,Nitrogen,124.74278702471,15,1.8944563822655,3.31928186375867,1.90978086153463,3.83487567610598,352.501399816918,11.1100454283403,-0.002055857,-0.034574393
43d,6.940209288,8710000,8.899602029,7.94e+08,7.986080811,96800000,8.615658761,4.13e+08,9.115000929,1.3e+09,6157931.284,9161593.97,39311514.2,2927888150,6923716.902,22578614.76,29728680.87,1303800000,1.04e+09,1.44e+09,8.28e+08,2.48e+09,20.7624865500997,21.0879089505343,20.5345237123495,21.6315243971233,43,d,43d,30,40.95,0.0379166666666667,38.54459018,3.8821382383294,0.018734522,6.6595676412329,0.182979219755713,65.0436926494945,0.018734522,6.76297386,0.182979219755713,66.0536564600413,Miscanthus,336N,Control,65.2266718692502,15,0.122208183000582,0.679936010577802,0.181039289274767,1.10554439801318,228.959658857278,11.2530910778773,0.086339604,1.546178059
44d,7.109580186,12900000,8.961820713,9.16e+08,8.095285541,1.25e+08,8.702307147,5.04e+08,9.18871268,1.54e+09,5487244.817,13272353.61,31611527.67,3436669819,17524815.74,21772396.97,33404022.34,1.545e+09,1.14e+09,1.58e+09,8.91e+08,2.72e+09,20.8542940993528,21.1806906839853,20.6078549854351,21.7238977172543,44,d,44d,30,41.103,0.0380583333333333,38.54459018,4.3338355005064,0.177977959,0.479427585084033,1.5629445300397,4.21017706837076,0.177977959,0.399630274,1.5629445300397,3.50942304483088,Miscanthus,336N,Carbon,5.77312159841046,15,-0.95068289909407,-2.73452967121481,-0.952779626588876,-2.51970510826276,67.0817613685708,13.176084089546,0.867429068,8.546368229
45d,6.767410961,5850000,8.758902777,5.74e+08,7.892764051,78100000,8.49452349,3.12e+08,8.984245227,9.64e+08,6748279.399,0,25460045.69,1874440701,0,15973438.81,23710824.77,964100000,8.64e+08,7.92e+08,6.2e+08,1.656e+09,20.5770833267683,20.4900719497787,20.2452300360034,21.2276708929095,45,d,45d,30,41.157,0.0381083333333333,38.54459018,4.1162833497436,0.318486875,10.2861412088856,2.94853462785735,95.2285507571692,0.318486875,9.61674389,2.94853462785735,89.0313058172354,Miscanthus,336N,Nitrogen,98.1770853850265,15,2.1490884305018,2.04084905573904,2.54228449890247,2.7752692553293,290.754268530553,37.4533899627166,0.859196985,9.108339136
46d,6.829388955,6750000,8.897795496,7.9e+08,7.867954161,73800000,8.613913903,4.11e+08,9.105563745,1.28e+09,0,0,9736692.501,2551627978,5775692.655,0,12718799.94,1274800000,1.06e+09,2.47e+09,7.71e+08,3.53e+09,20.7815347450704,21.6274839875863,20.4631989315276,21.9845637078916,46,d,46d,30,41.231,0.0381768518518518,39.06003785,4.0994312538305,-0.149876176,7.16559613482127,-1.39575473108072,66.7311841889433,-0.149876176,7.244579574,-1.39575473108072,67.4667347737857,Miscanthus,112N,Control,65.3354294578626,15,1.93382001770218,1.51816850240307,2.02687033310756,1.83497795689865,190.905248023978,4.37479719287692,0.658194003,13.82738575
47d,7.074011513,11900000,9.072728014,1.18e+09,7.887419048,77200000,8.813295671,6.51e+08,9.281042031,1.91e+09,0,9492925.729,16436728.25,3853273624,0,20627292.79,25520645.83,1908200000,1.36e+09,3.72e+09,1.18e+09,5.08e+09,21.0307505366944,22.0369895052315,20.888780275424,22.3485770985368,47,d,47d,30,41.369,0.0383046296296296,39.06003785,4.208513786079,-0.168610698,4.28379413306092,-1.5346439780825,38.9898087584401,-0.168610698,4.483031914,-1.5346439780825,40.8032112551469,Miscanthus,112N,Carbon,37.4551647803576,15,0.448318249528824,-1.07912860691795,0.60807024332805,-0.809482486467171,145.898067929074,3.6755710704567,0.006380487,0.617705658
48d,7.017605419,10400000,8.934937544,8.61e+08,8.038507048,1.09e+08,8.685112358,4.84e+08,9.162695548,1.45e+09,4704590.401,0,13714587.03,2909938818,0,9122921.899,24936628.22,1.454e+09,1.07e+09,2.63e+09,1.01e+09,3.7e+09,20.7909244854202,21.6902496831361,20.7332161677996,22.0315986565966,48,d,48d,30,41.342,0.0382796296296296,39.06003785,4.31454932022,-0.177977959,13.2811806886805,-1.57905956036447,117.833553419887,-0.177977959,12.80353915,-1.57905956036447,113.595812733802,Miscanthus,112N,Nitrogen,116.254493859522,15,0.700794065394239,3.04841060759702,0.781723782348937,3.59124937792796,377.537209605637,7.59866042977772,0.979933086,16.88981587
49d,7.123225389,13300000,9.20463242,1.6e+09,7.624605362,42100000,8.839631233,6.91e+08,9.368336008,2.34e+09,13875991.21,0,0,4877906558,0,0,20569696.11,2333100000,1.82e+09,5.33e+09,1.45e+09,7.15e+09,21.3221023380351,22.3966170751242,21.0948293933789,22.6903781936523,49,d,49d,30,41.336,0.0382740740740741,51.50953066,3.3162631981626,-0.104597304,4.07094303487841,-1.20719156533249,46.9840799592146,-0.104597304,4.441778273,-1.20719156533249,51.2640102678241,Miscanthus,0N,Control,45.7768883938821,15,2.56844334198941,2.05439388534849,2.60161205862582,2.76397510126149,65.1790644805197,11.2531671299761,0.008161359,0.047036881
50d,7.201890153,15900000,9.292755355,1.96e+09,7.720853597,52600000,8.871876185,7.45e+08,9.440808093,2.76e+09,12124078.42,0,8533645.08,6451642218,0,0,41673859.77,2757600000,2.02e+09,6.47e+09,1.7e+09,8.49e+09,21.4263633483595,22.5904419454592,21.2538940880086,22.8621548372697,50,d,50d,30,41.487,0.0384138888888889,51.50953066,3.5189533600038,-0.171159224,2.53709740406636,-1.86842243712981,27.6956719255831,-0.171159224,3.094272505,-1.86842243712981,33.777952714578,Miscanthus,0N,Carbon,25.8272494884533,15,1.61886220506744,0.856892361503504,1.68899935244945,1.59016020275906,35.9605137654248,10.1140056510326,0.010037107,0.028828698
51d,7.219326979,16600000,9.303101325,2.01e+09,7.741367959,55100000,8.907140576,8.07e+08,9.458212475,2.87e+09,8522720.829,0,0,6970358106,22600238.12,0,68928673.92,2872100000,2.08e+09,6.65e+09,1.6e+09,8.73e+09,21.4556337306596,22.6178826916142,21.1932694661921,22.8900312067979,51,d,51d,30,41.521,0.0384453703703704,51.50953066,3.2032804046004,-0.171159224,8.04996663660483,-2.05423157758369,96.6146917294319,-0.171159224,8.024036407,-2.05423157758369,96.3034803601385,Miscanthus,0N,Nitrogen,94.5604601518482,15,3.82692659455747,4.36895089585684,3.88827519201631,5.25546371693677,196.91593806887,11.440043555985,-0.00223391,0.000619618
52d,6.936743438,8640000,9.161289063,1.45e+09,7.716249496,5.2e+07,8.76635009,5.84e+08,9.319248002,2.09e+09,0,0,9216441.015,5782446029,0,28406824.02,106444769.5,2.086e+09,1.45e+09,4.7e+09,1.15e+09,6.15e+09,21.0948293933789,22.2708283456624,20.8630277793216,22.5397179187648,52,d,52d,30,41.487,0.0384138888888889,44.67019051,3.9001982709501,0.275756528,0.487630204176817,2.71598516051783,4.80277441832498,0.275756528,0.27171927,2.71598516051783,2.67622134097488,Miscanthus,0N,Control,7.51875957884281,15,0.411800115334008,-0.0932310065411222,0.176650868431619,0.150176115779726,12.0454150143823,11.2208011990178,0.006755895,0.028868185
53d,6.918778584,8290000,9.236295306,1.72e+09,7.716870179,52100000,8.869038497,7.4e+08,9.400505959,2.51e+09,8985978.944,0,10551601.96,5428244503,16637191.39,0,75433476.55,2512100000,1.69e+09,5.33e+09,1.35e+09,7.02e+09,21.2479943658814,22.3966170751242,21.0233704293967,22.6720290549841,53,d,53d,30,41.626,0.0385425925925926,44.67019051,4.133136768903,0.323300757,0.407736161070973,3.01486499447128,3.80224745032991,0.323300757,0.133086989,3.01486499447128,1.24107134198787,Miscanthus,0N,Carbon,6.81711244480119,15,0.377667801842047,-0.118345271342861,0.132528418308055,0.0289977743071775,10.5375365387759,10.5058294746816,-0.002155695,-0.038297035
54d,6.915251899,8230000,9.149961651,1.41e+09,7.629347079,42600000,8.771227319,5.91e+08,9.310803045,2.05e+09,0,0,8570609.528,3987987771,0,0,25754058.33,2043600000,1.5e+09,4.46e+09,1.18e+09,5.96e+09,21.1287309450546,22.2184146029784,20.888780275424,22.5083363180237,54,d,54d,30,41.674,0.038587037037037,44.67019051,4.044609073719,-0.076070766,6.96158785270026,-0.725742688990889,66.416072211827,-0.076070766,7.203333305,-0.725742688990889,68.7224114776014,Miscanthus,0N,Nitrogen,65.6903295228361,15,1.91044321651697,3.12717355617929,1.90289028079565,3.73284209972132,144.131864621024,10.2212481010396,0.109072493,0.882577984
55d,7.554605228,35900000,9.232053747,1.71e+09,8.157158142,1.44e+08,8.881211544,7.61e+08,9.416738917,2.61e+09,13342266.91,47650526.42,11382099.34,5201311423,0,52150459.65,91209768.8,2.615e+09,2.02e+09,6.59e+09,1.42e+09,8.61e+09,21.4263633483595,22.6088191854608,21.0739227085596,22.8761901553861,55,d,55d,30,41.316,0.0382555555555555,53.54534388,3.5500648206904,-0.085579612,9.49811538825909,-0.922207274134278,102.351844053923,-0.085579612,9.044369993,-0.922207274134278,97.4622763831459,Miscanthus,336N,Control,101.429636779789,15,3.97585334082728,2.57338789424832,4.03733382576957,3.31928404500637,263.604435819569,13.8324011100969,-0.00261086,-0.026344357
56d,7.518814142,3.3e+07,9.221982331,1.67e+09,8.084064291,1.21e+08,8.814701121,6.53e+08,9.387606467,2.44e+09,27197143.34,44861659.98,10655502.73,4761828338,11709239.43,52030257.64,36987365.54,2.444e+09,1.59e+09,6.29e+09,1.28e+09,7.88e+09,21.1869998531786,22.5622269076588,20.9701259148779,22.7875937408162,56,d,56d,30,41.487,0.0384138888888889,53.54534388,3.2313858797072,0,4.27025983864061,0,50.7637568135591,0,4.841039242,0,57.5490363799539,Miscanthus,336N,Carbon,50.7637568135591,15,1.09168125462928,-0.74376047252904,1.01457409355958,-0.0879735620132394,174.206175796125,13.2351295985784,-0.002966754,0.004324943
57d,7.580433643,38100000,9.252629004,1.79e+09,8.169510221,1.48e+08,8.8505552,7.09e+08,9.422536068,2.65e+09,23061528.3,0,19251715.07,3814571475,17773324.63,59198455.77,61214406.19,2.647e+09,1.81e+09,5.69e+09,1.41e+09,7.5e+09,21.3165926822241,22.4619760850847,21.0668555413365,22.7381688574887,57,d,57d,30,41.6,0.0385185185185185,53.54534388,3.3326570300488,-0.057053075,15.5539950927509,-0.659413766886702,179.771528427664,-0.057053075,12.59335638,-0.659413766886702,145.552760623025,Miscanthus,336N,Nitrogen,179.112114660777,15,6.93237907983889,3.40961819424369,6.87027666034273,3.99961936396351,485.02902815048,9.94579792356823,0.006194309,0.11959398
58d,6.322760898,2100000,8.483709491,3.05e+08,7.435414429,27300000,8.020839118,1.05e+08,8.640236955,4.37e+08,0,0,0,731171573.3,0,0,0,437300000,4.61e+08,6.55e+08,2.85e+08,1.116e+09,19.9489086009609,20.3001457935995,19.4679997382329,20.8330167009055,58,d,58d,30,41.823,0.038725,45.74196993,3.3656256052421,-0.237721145,4.42882999500134,-2.73522739005392,50.9582650219022,-0.237721145,4.957490358,-2.73522739005392,57.0410487175208,Miscanthus,112N,Control,48.2230376318483,15,1.23173512945819,1.07893413590035,1.36528664966146,1.7834839049451,136.3386995657,8.31575059450536,-0.002635611,-0.027124564
59d,7.425981788,26700000,9.231108652,1.7e+09,8.021483278,1.05e+08,8.843052892,6.97e+08,9.39869795,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,2.502e+09,1.78e+09,5.17e+09,1.44e+09,6.95e+09,21.2998792012504,22.3661385254667,21.0879089505343,22.6620074965231,59,d,59d,30,41.57,0.0384907407407407,45.74196993,3.7014828113754,-0.11410615,3.21067737652949,-1.18655967361958,33.3869848381756,-0.11410615,3.83734153,-1.18655967361958,39.9034996220945,Miscanthus,112N,Carbon,32.2004251645561,15,1.13557058663082,-0.262410545043569,1.17771576037784,0.210216875827174,94.0332822297542,6.97829583014342,-0.002547879,-0.012450639
60d,7.310264237,20400000,9.153632456,1.42e+09,7.94379861,87900000,8.739790869,5.49e+08,9.314191643,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,2056900000,1.51e+09,4.16e+09,1.22e+09,5.67e+09,21.1353754877732,22.1487809112196,20.9221166956916,22.4584549546861,60,d,60d,30,38.788,0.0359148148148148,45.74196993,3.6960570083684,-0.095088458,11.1302853358283,-0.923980434382927,108.153671809512,-0.095088458,10.1146112,-0.923980434382927,98.2843033398483,Miscanthus,112N,Nitrogen,107.229691375129,15,4.52327917176832,3.30193442860219,4.53331089699874,3.90760025511321,268.519505889054,11.3144323587013,-0.003086267,-0.025717921
61d,6.794665502,6230000,9.06308535,1.16e+09,7.415810762,26100000,8.673232482,4.71e+08,9.218435497,1.65e+09,0,0,0,3939664248,0,0,67301456.93,1657100000,1.38e+09,4.64e+09,9.48e+08,6.02e+09,21.0453493361155,22.2579802031846,20.6698650602193,22.5183530962671,61,d,61d,30,38.551,0.0356953703703704,51.65241239,3.6280029742544,-0.009508846,1.02265949052539,-0.0935560919253574,10.0617914417725,-0.009508846,1.125694119,-0.0935560919253574,11.0755335060635,Miscanthus,0N,Control,9.96823534984713,15,0.287759246635484,-0.479978112926567,0.34104947942239,0.123944349768538,28.6581521459919,14.4597361909698,-0.003114369,-0.025555537
62d,6.393712068,2480000,8.780564752,6.03e+08,7.212374869,16300000,8.331235971,2.14e+08,8.921195321,8.34e+08,0,0,0,1763426601,0,0,30128805.96,833300000,7.84e+08,2.19e+09,4.83e+08,2.974e+09,20.4799195783147,21.5071673807748,19.9955272116168,21.8131736849844,62,d,62d,30,38.805,0.0359305555555555,51.65241239,3.3533886766296,0.028526537,0.612793283125649,0.30565330217441,6.56589653828828,0.028526537,0.482440337,0.30565330217441,5.16920375249842,Miscanthus,0N,Carbon,6.87154984046269,15,0.435098741391098,-0.559719516462992,0.314248340537396,-0.0223124932644745,17.6703737875616,11.8364412369994,-0.003304705,-0.011287671
63d,7.071299118,11800000,9.20324781,1.6e+09,7.712745526,51600000,8.781066991,6.04e+08,9.352653849,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,2255600000,1.72e+09,5.57e+09,1.2e+09,7.29e+09,21.2655901277718,22.4406608908856,20.9055873937404,22.709769382967,63,d,63d,30,38.99,0.0361018518518519,51.65241239,3.3591903871428,-0.038035383,4.70723973255299,-0.408773425718925,50.589592095232,-0.038035383,5.306843705,-0.408773425718925,57.0336489328309,Miscanthus,0N,Nitrogen,50.1808186695131,15,2.06973579374731,-0.227256116591238,2.0488003383604,0.615212058774365,147.555880043453,15.0635548798773,-0.003224485,0.016993244
64d,7.535245713,34300000,9.121516671,1.32e+09,8.229329079,1.7e+08,8.676788794,4.75e+08,9.293922426,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,1.965e+09,1.45e+09,3.94e+09,1.04e+09,5.39e+09,21.0948293933789,22.0944465602563,20.7624865500997,22.4078112218673,64,d,64d,30,40.878,0.03785,52.29109668,3.4593725797332,-0.199685762,8.21757065827421,-2.18481991098019,89.9108269626358,-0.199685762,8.146032814,-2.18481991098019,89.1281106337726,Miscanthus,336N,Control,87.7260070516556,15,2.66033819493019,1.61551028961251,2.68234699043678,2.25465029982862,242.037674897263,5.84589469951261,-0.009804099,0.184249706
65d,7.536305264,34400000,9.118641987,1.31e+09,8.218595487,1.65e+08,8.725012984,5.31e+08,9.30329635,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,2.006e+09,1.5e+09,4e+09,1.06e+09,5.5e+09,21.1287309450546,22.1095601980663,20.7815347450704,22.4280139291848,65,d,65d,30,38.855,0.0359768518518519,52.29109668,3.41118658738,-0.190176916,5.17046320422493,-2.00574391265683,54.5314611027255,-0.190176916,5.672832926,-2.00574391265683,59.8298171416543,Miscanthus,336N,Carbon,52.5257171900687,15,1.80284344386307,0.0636364209917408,1.81762002903609,0.522046234688006,149.722383104742,4.08304461517564,0.039883551,0.519957063
66d,7.550789458,35500000,9.128393366,1.34e+09,8.267377833,1.85e+08,8.692097236,4.92e+08,9.305613428,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,2.017e+09,1.45e+09,3.67e+09,1.01e+09,5.12e+09,21.0948293933789,22.0234574990129,20.7332161677996,22.3564202759978,66,d,66d,30,41.297,0.038237962962963,52.29109668,3.6206286729548,-0.076070766,14.9220431106663,-0.803393939455922,157.593772611798,-0.076070766,12.35490886,-0.803393939455922,130.481910759966,Miscanthus,336N,Nitrogen,156.790378672342,15,2.82111490134824,3.71051497384947,2.80202354631227,4.61792231844924,471.357337635864,13.3136813516834,0.004987609,0.065677852
