Order,Sample.Name,NH4N.mgl,NO3N.mgl,Crop,Treatment,Addition,Day,sum_012025039,BM005,BM009,BM012,BM16S,BM016,BM025,BM039,name,value
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,norB.001,1.78e+09
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,log_norB.001,21.2998792012504
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,norB.006,5.17e+09
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,log_norB.006,22.3661385254667
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,norB.039,2.95e+08
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,log_norB.039,19.5024859143041
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,norB.sum,7.25e+09
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,log_norB.sum,22.704267305813
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,cnorB,1.44e+09
167,59d,-0.11410615,3.83734153,Miscanthus,112N,Carbon,32,2.5e+09,19305763.67,23892914.98,11777205.9,4575367968,0,28545294.16,21888919.75,log_cnorB,21.0879089505343
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_012,9.153632456
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,ave_012,1.42e+09
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_025,7.94379861
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,ave_025,87900000
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_039,8.739790869
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,ave_039,5.49e+08
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,F1R2_log,7.310264237
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,F1R2_ave,20400000
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,ave_sum,2056900000
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_sum,9.314191643
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,norB.001,1.51e+09
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_norB.001,21.1353754877732
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,norB.006,4.16e+09
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_norB.006,22.1487809112196
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,norB.039,2.57e+08
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_norB.039,19.3645866428595
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,norB.sum,5.92e+09
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_norB.sum,22.5016022858423
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,cnorB,1.22e+09
168,60d,-0.095088458,10.1146112,Miscanthus,112N,Nitrogen,32,2.06e+09,10582563.58,23421286.71,7258975.885,3734264208,0,0,38103179.08,log_cnorB,20.9221166956916
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_012,9.06308535
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,ave_012,1.16e+09
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_025,7.415810762
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,ave_025,26100000
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_039,8.673232482
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,ave_039,4.71e+08
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,F1R2_log,6.794665502
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,F1R2_ave,6230000
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,ave_sum,1657100000
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_sum,9.218435497
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,norB.001,1.38e+09
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_norB.001,21.0453493361155
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,norB.006,4.64e+09
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_norB.006,22.2579802031846
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,norB.039,3.01e+08
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_norB.039,19.5226208227132
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,norB.sum,6.32e+09
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_norB.sum,22.5669850451052
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,cnorB,9.48e+08
169,61d,-0.009508846,1.125694119,Miscanthus,0N,Control,32,1.65e+09,0,0,0,3939664248,0,0,67301456.93,log_cnorB,20.6698650602193
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_012,8.780564752
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,ave_012,6.03e+08
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_025,7.212374869
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,ave_025,16300000
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_039,8.331235971
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,ave_039,2.14e+08
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,F1R2_log,6.393712068
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,F1R2_ave,2480000
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,ave_sum,833300000
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_sum,8.921195321
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,norB.001,7.84e+08
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_norB.001,20.4799195783147
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,norB.006,2.19e+09
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_norB.006,21.5071673807748
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,norB.039,1.38e+08
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_norB.039,18.7427642431215
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,norB.sum,3.12e+09
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_norB.sum,21.8610988387678
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,cnorB,4.83e+08
170,62d,0.028526537,0.482440337,Miscanthus,0N,Carbon,32,8.34e+08,0,0,0,1763426601,0,0,30128805.96,log_cnorB,19.9955272116168
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_012,9.20324781
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,ave_012,1.6e+09
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_025,7.712745526
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,ave_025,51600000
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_039,8.781066991
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,ave_039,6.04e+08
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,F1R2_log,7.071299118
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,F1R2_ave,11800000
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,ave_sum,2255600000
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_sum,9.352653849
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,norB.001,1.72e+09
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_norB.001,21.2655901277718
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,norB.006,5.57e+09
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_norB.006,22.4406608908856
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,norB.039,3.76e+08
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_norB.039,19.7450997013542
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,norB.sum,7.66e+09
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_norB.sum,22.7592778206989
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,cnorB,1.2e+09
171,63d,-0.038035383,5.306843705,Miscanthus,0N,Nitrogen,32,2.25e+09,8968801.32,23638755.78,0,4395862937,0,0,58051256.57,log_cnorB,20.9055873937404
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_012,9.121516671
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,ave_012,1.32e+09
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_025,8.229329079
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,ave_025,1.7e+08
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_039,8.676788794
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,ave_039,4.75e+08
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,F1R2_log,7.535245713
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,F1R2_ave,34300000
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,ave_sum,1.965e+09
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_sum,9.293922426
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,norB.001,1.45e+09
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_norB.001,21.0948293933789
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,norB.006,3.94e+09
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_norB.006,22.0944465602563
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,norB.039,2.63e+08
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_norB.039,19.387664590142
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,norB.sum,5.65e+09
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_norB.sum,22.4549213821048
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,cnorB,1.04e+09
172,64d,-0.199685762,8.146032814,Miscanthus,336N,Control,32,1.97e+09,30601124.36,62351228.08,22152288.97,4316094572,30753005.91,86055096.66,108549455.7,log_cnorB,20.7624865500997
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_012,9.118641987
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,ave_012,1.31e+09
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_025,8.218595487
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,ave_025,1.65e+08
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_039,8.725012984
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,ave_039,5.31e+08
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,F1R2_log,7.536305264
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,F1R2_ave,34400000
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,ave_sum,2.006e+09
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_sum,9.30329635
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,norB.001,1.5e+09
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_norB.001,21.1287309450546
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,norB.006,4e+09
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_norB.006,22.1095601980663
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,norB.039,2.85e+08
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_norB.039,19.4679997382329
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,norB.sum,5.79e+09
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_norB.sum,22.4793981285313
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,cnorB,1.06e+09
173,65d,-0.190176916,5.672832926,Miscanthus,336N,Carbon,32,2.01e+09,17809207.3,71723311.19,23532929.45,4385457137,16025445.77,0,100875943.5,log_cnorB,20.7815347450704
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_012,9.128393366
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,ave_012,1.34e+09
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_025,8.267377833
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,ave_025,1.85e+08
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_039,8.692097236
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,ave_039,4.92e+08
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,F1R2_log,7.550789458
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,F1R2_ave,35500000
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,ave_sum,2.017e+09
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_sum,9.305613428
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,norB.001,1.45e+09
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_norB.001,21.0948293933789
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,norB.006,3.67e+09
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_norB.006,22.0234574990129
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,norB.039,2.56e+08
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_norB.039,19.3606880024438
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,norB.sum,5.38e+09
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_norB.sum,22.4059542111201
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,cnorB,1.01e+09
174,66d,-0.076070766,12.35490886,Miscanthus,336N,Nitrogen,32,2.02e+09,0,42599111.44,13923840.01,3840449858,21483931.9,77361672.9,84492580.71,log_cnorB,20.7332161677996
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,log_012,9.341025064
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,ave_012,2.19e+09
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,log_025,7.550641187
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,ave_025,35500000
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,log_039,8.863154607
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,ave_039,7.3e+08
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,F1R2_log,6.904223674
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,F1R2_ave,8020000
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,ave_sum,2955500000
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,log_sum,9.471024962
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,norB.001,1.94e+09
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,log_norB.001,21.3859538100216
175,67d,-0.009508846,0.565619705,Miscanthus,0N,Control,32,2.96e+09,0,0,0,5008797569,0,0,38490974.72,norB.006,7.01e+09
